2	4.90869885263880	0.0600000000000000	0.0400000000000000
2	4.28332506553380	0.0600000000000000	0.0400000000000000
1	3.88239298588440	0.0600000000000000	0.0400000000000000
2	3.86388853676461	0.0600000000000001	0.0400000000000001
2	3.94538578056600	0.0600000000000000	0.0400000000000000
2	3.82613950844339	0.0599999999999998	0.0399999999999999
1	3.70520519264941	0.0600000000000001	0.0400000000000001
1	3.28776499114618	0.0599999999999996	0.0399999999999997
1	2.10000000000000	0.0599999999999999	0.0399999999999999
1	4.20212178909525	0.0750000000000000	0.0500000000000000
1	3.99236549952720	0.0600000000000000	0.0400000000000000
2	4.38615432004200	0.0600000000000000	0.0400000000000000
2	4.63849494582060	0.0600000000000000	0.0400000000000000
2	4.60643855745420	0.0600000000000000	0.0400000000000000
2	4.47597493057680	0.0600000000000000	0.0400000000000000
2	4.62000000000000	0.0600000000000000	0.0400000000000000
2	5.82845626565520	0.0600000000000000	0.0400000000000000
2	6.12478928776680	0.0600000000000000	0.0400000000000000
2	6.08924631915720	0.0600000000000000	0.0400000000000000
2	6.05696214050520	0.0631578947368414	0.0421052631578943
2	5.48148321637200	0.0600000000000000	0.0400000000000000
2	5.53598990308440	0.0600000000000000	0.0400000000000000
2	5.41955527973579	0.0599999999999999	0.0400000000000000
2	5.36361178503960	0.0600000000000000	0.0400000000000000
2	4.90869885263880	0.0600000000000001	0.0400000000000000
