1	2.45434942631940	0.0300000000000000	0.0200000000000000
1	2.14166253276690	0.0300000000000000	0.0200000000000000
1	1.94119649294220	0.0300000000000000	0.0200000000000000
1	1.93194426838230	0.0300000000000000	0.0200000000000000
1	1.97269289028300	0.0300000000000000	0.0200000000000000
1	1.91306975422170	0.0299999999999999	0.0200000000000000
1	1.85260259632470	0.0300000000000000	0.0200000000000000
1	1.64388249557310	0.0300000000000000	0.0200000000000000
1	1.05000000000000	0.0300000000000000	0.0200000000000000
1	1.68084871563810	0.0300000000000000	0.0200000000000000
1	1.99618274976360	0.0300000000000000	0.0200000000000000
1	2.19307716002100	0.0300000000000000	0.0200000000000000
1	2.31924747291030	0.0300000000000000	0.0200000000000000
1	2.31924747291030	0.0302087711881961	0.0201391807921307
1	2.23798746528840	0.0300000000000000	0.0200000000000000
1	2.31000000000000	0.0300000000000000	0.0200000000000000
1	2.91422813282760	0.0300000000000000	0.0200000000000000
1	3.22357330935095	0.0315789473684211	0.0210526315789474
1	3.20486648376695	0.0315789473684211	0.0210526315789474
1	3.02848107025263	0.0315789473684211	0.0210526315789474
2	6.85185402046505	0.0750000000000005	0.0500000000000003
1	3.45999368942775	0.0375000000000000	0.0250000000000000
1	3.61303685315716	0.0399999999999995	0.0266666666666664
1	3.57574119002640	0.0400000000000000	0.0266666666666667
1	3.50621346617053	0.0428571428571424	0.0285714285714283
