4	0.342857142857143	0.228571428571429
4	0.400000000000000	0.266666666666667
4	0.390000000000000	0.260000000000000
4	0.351818181818182	0.234545454545455
4	0.351818181818182	0.234545454545455
4	0.351818181818182	0.234545454545455
3	0.330000000000000	0.220000000000000
3	0.345000000000000	0.230000000000000
2	0.170000000000000	0.113333333333333
3	0.300000000000000	0.200000000000000
3	0.300000000000000	0.200000000000000
3	0.307786708240369	0.205191138826913
3	0.291042679957296	0.194028453304864
3	0.272727272727278	0.181818181818185
3	0.242727272727273	0.161818181818182
4	0.250000000000000	0.166666666666667
4	0.270000000000000	0.180000000000000
5	0.284210526315790	0.189473684210526
4	0.252631578947368	0.168421052631579
6	0.315789473684211	0.210526315789474
7	0.525000000000000	0.350000000000000
8	0.562500000000000	0.375000000000000
8	0.560000000000001	0.373333333333334
7	0.560000000000000	0.373333333333333
7	0.557142857142858	0.371428571428572
